id,title,main_picture/medium,main_picture/large,start_date,mean,media_type,status,genres/0/id,genres/0/name,genres/1/id,genres/1/name,genres/2/id,genres/2/name,genres/3/id,genres/3/name,num_episodes,start_season/year,start_season/season,average_episode_duration,rating,studios/0/id,studios/0/name,genres/4/id,genres/4/name,genres/5/id,genres/5/name,genres/6/id,genres/6/name,genres/7/id,genres/7/name,studios/1/id,studios/1/name,studios/2/id,studios/2/name,genres/8/id,genres/8/name,genres/9/id,genres/9/name,message,error,genres/10/id,genres/10/name
12445,Tasogare Otome x Amnesia,https://api-cdn.myanimelist.net/images/anime/12/64435.jpg,https://api-cdn.myanimelist.net/images/anime/12/64435l.jpg,2012-04-09,7.86,tv,finished_airing,14,Horror,7,Mystery,22,Romance,23,School,12,2012,spring,1420,r,300,SILVER LINK.,27,Shounen,37,Supernatural,,,,,,,,,,,,,,,,
543,Vampire Hunter D (2000),https://api-cdn.myanimelist.net/images/anime/9/21432.jpg,https://api-cdn.myanimelist.net/images/anime/9/21432l.jpg,2000-08-25,7.89,movie,finished_airing,1,Action,24,Sci-Fi,14,Horror,8,Drama,1,2000,summer,6120,r,11,Madhouse,22,Romance,32,Vampire,10,Fantasy,,,,,,,,,,,,,,
23225,Yuru Yuri Nachuyachumi!,https://api-cdn.myanimelist.net/images/anime/2/73281.jpg,https://api-cdn.myanimelist.net/images/anime/2/73281l.jpg,2015-02-18,7.87,ova,finished_airing,4,Comedy,26,Shoujo Ai,36,Slice of Life,,,1,2015,winter,3836,pg_13,333,TYO Animations,,,,,,,,,,,,,,,,,,,,
9252,Break Blade 3: Kyoujin no Ato,https://api-cdn.myanimelist.net/images/anime/8/68083.jpg,https://api-cdn.myanimelist.net/images/anime/8/68083l.jpg,2010-09-25,7.81,movie,finished_airing,1,Action,38,Military,10,Fantasy,18,Mecha,1,2010,summer,2863,r,10,Production I.G,27,Shounen,,,,,,,27,Xebec,,,,,,,,,,
12893,Danshi Koukousei no Nichijou Specials,https://api-cdn.myanimelist.net/images/anime/8/38527.jpg,https://api-cdn.myanimelist.net/images/anime/8/38527l.jpg,2012-04-03,7.86,special,finished_airing,4,Comedy,23,School,27,Shounen,36,Slice of Life,6,2012,spring,180,pg_13,14,Sunrise,,,,,,,,,,,,,,,,,,,,
1505,Detective Conan Movie 09: Strategy Above the Depths,https://api-cdn.myanimelist.net/images/anime/8/20983.jpg,https://api-cdn.myanimelist.net/images/anime/8/20983l.jpg,2005-04-09,7.81,movie,finished_airing,2,Adventure,7,Mystery,4,Comedy,39,Police,1,2005,spring,6600,pg_13,73,TMS Entertainment,27,Shounen,,,,,,,,,,,,,,,,,,
4447,Detective Conan Movie 12: Full Score of Fear,https://api-cdn.myanimelist.net/images/anime/6/22766.jpg,https://api-cdn.myanimelist.net/images/anime/6/22766l.jpg,2008-04-19,7.81,movie,finished_airing,2,Adventure,39,Police,4,Comedy,7,Mystery,1,2008,spring,6960,pg_13,73,TMS Entertainment,27,Shounen,,,,,,,,,,,,,,,,,,
317,Final Fantasy VII: Advent Children,https://api-cdn.myanimelist.net/images/anime/1/317.jpg,https://api-cdn.myanimelist.net/images/anime/1/317l.jpg,2005-09-14,7.76,movie,finished_airing,1,Action,31,Super Power,10,Fantasy,,,1,2005,summer,6060,pg_13,58,Square Enix,,,,,,,,,,,,,,,,,,,,
22265,Free!: Eternal Summer,https://api-cdn.myanimelist.net/images/anime/1719/108886.jpg,https://api-cdn.myanimelist.net/images/anime/1719/108886l.jpg,2014-07-03,7.67,tv,finished_airing,36,Slice of Life,4,Comedy,30,Sports,8,Drama,13,2014,summer,1440,pg_13,2,Kyoto Animation,23,School,,,,,,,929,Animation Do,,,,,,,,,,
13117,Hakuouki Movie 1: Kyoto Ranbu,https://api-cdn.myanimelist.net/images/anime/9/49399.jpg,https://api-cdn.myanimelist.net/images/anime/9/49399l.jpg,2013-08-24,7.67,movie,finished_airing,1,Action,13,Historical,37,Supernatural,8,Drama,1,2013,summer,5751,pg_13,37,Studio Deen,21,Samurai,43,Josei,,,,,,,,,,,,,,,,
9563,Hidamari Sketch x ☆☆☆ Specials,https://api-cdn.myanimelist.net/images/anime/3/26476.jpg,https://api-cdn.myanimelist.net/images/anime/3/26476l.jpg,2010-10-23,7.83,special,finished_airing,36,Slice of Life,4,Comedy,23,School,42,Seinen,2,2010,fall,1470,pg_13,44,Shaft,,,,,,,,,,,,,,,,,,,,
16904,K: Missing Kings,https://api-cdn.myanimelist.net/images/anime/5/71795.jpg,https://api-cdn.myanimelist.net/images/anime/5/71795l.jpg,2014-07-12,7.69,movie,finished_airing,1,Action,31,Super Power,37,Supernatural,,,1,2014,summer,4392,pg_13,309,GoHands,,,,,,,,,,,,,,,,,,,,
97,Last Exile,https://api-cdn.myanimelist.net/images/anime/7/10888.jpg,https://api-cdn.myanimelist.net/images/anime/7/10888l.jpg,2003-04-08,7.82,tv,finished_airing,1,Action,24,Sci-Fi,2,Adventure,,,26,2003,spring,1440,pg_13,3,Gonzo,,,,,,,,,,,,,,,,,,,,
20517,Little Busters!: EX,https://api-cdn.myanimelist.net/images/anime/3/59031.jpg,https://api-cdn.myanimelist.net/images/anime/3/59031l.jpg,2014-01-29,7.74,special,finished_airing,36,Slice of Life,4,Comedy,37,Supernatural,8,Drama,8,2014,winter,1440,pg_13,7,J.C.Staff,22,Romance,23,School,,,,,,,,,,,,,,,,
2273,Mobile Suit Gundam Wing: Endless Waltz Movie,https://api-cdn.myanimelist.net/images/anime/1/2507.jpg,https://api-cdn.myanimelist.net/images/anime/1/2507l.jpg,1998-08-01,7.81,movie,finished_airing,1,Action,29,Space,18,Mecha,38,Military,1,1998,summer,5640,pg_13,14,Sunrise,8,Drama,24,Sci-Fi,,,,,,,,,,,,,,,,
1735,Naruto: Shippuuden,https://api-cdn.myanimelist.net/images/anime/5/17407.jpg,https://api-cdn.myanimelist.net/images/anime/5/17407l.jpg,2007-02-15,8.17,tv,finished_airing,1,Action,2,Adventure,4,Comedy,31,Super Power,500,2007,winter,1389,pg_13,1,Studio Pierrot,17,Martial Arts,27,Shounen,,,,,,,,,,,,,,,,
20159,Pokemon: The Origin,https://api-cdn.myanimelist.net/images/anime/7/53701.jpg,https://api-cdn.myanimelist.net/images/anime/7/53701l.jpg,2013-10-02,7.76,special,finished_airing,1,Action,2,Adventure,4,Comedy,10,Fantasy,4,2013,fall,1299,pg,10,Production I.G,15,Kids,,,,,,,27,Xebec,28,OLM,,,,,,,,
12403,Yuru Yuri♪♪,https://api-cdn.myanimelist.net/images/anime/8/75174.jpg,https://api-cdn.myanimelist.net/images/anime/8/75174l.jpg,2012-07-03,7.85,tv,finished_airing,36,Slice of Life,4,Comedy,23,School,26,Shoujo Ai,12,2012,summer,1435,pg_13,95,Doga Kobo,,,,,,,,,,,,,,,,,,,,
7044,Zan Sayonara Zetsubou Sensei Bangaichi,https://api-cdn.myanimelist.net/images/anime/9/17699.jpg,https://api-cdn.myanimelist.net/images/anime/9/17699l.jpg,2009-11-17,7.8,ova,finished_airing,4,Comedy,20,Parody,23,School,27,Shounen,2,2009,fall,1595,r,44,Shaft,,,,,,,,,,,,,,,,,,,,
31646,3-gatsu no Lion,https://api-cdn.myanimelist.net/images/anime/6/82898.jpg,https://api-cdn.myanimelist.net/images/anime/6/82898l.jpg,2016-10-08,8.42,tv,finished_airing,8,Drama,11,Game,42,Seinen,36,Slice of Life,22,2016,fall,1500,pg_13,44,Shaft,,,,,,,,,,,,,,,,,,,,
32998,91 Days,https://api-cdn.myanimelist.net/images/anime/13/80515.jpg,https://api-cdn.myanimelist.net/images/anime/13/80515l.jpg,2016-07-09,7.84,tv,finished_airing,1,Action,8,Drama,13,Historical,,,12,2016,summer,1470,r,1119,Shuka,,,,,,,,,,,,,,,,,,,,
30123,Akagami no Shirayuki-hime,https://api-cdn.myanimelist.net/images/anime/10/75764.jpg,https://api-cdn.myanimelist.net/images/anime/10/75764l.jpg,2015-07-07,7.78,tv,finished_airing,10,Fantasy,22,Romance,8,Drama,25,Shoujo,12,2015,summer,1456,pg_13,4,Bones,,,,,,,,,,,,,,,,,,,,
31339,Drifters,https://api-cdn.myanimelist.net/images/anime/10/80271.jpg,https://api-cdn.myanimelist.net/images/anime/10/80271l.jpg,2016-10-07,7.94,tv,finished_airing,1,Action,2,Adventure,4,Comedy,13,Historical,12,2016,fall,1420,r,1360,Hoods Drifters Studio,21,Samurai,10,Fantasy,42,Seinen,,,,,,,,,,,,,,
2890,Gake no Ue no Ponyo,https://api-cdn.myanimelist.net/images/anime/7/8970.jpg,https://api-cdn.myanimelist.net/images/anime/7/8970l.jpg,2008-07-19,7.89,movie,finished_airing,2,Adventure,10,Fantasy,,,,,1,2008,summer,6050,g,21,Studio Ghibli,,,,,,,,,,,,,,,,,,,,
468,Innocence,https://api-cdn.myanimelist.net/images/anime/10/75628.jpg,https://api-cdn.myanimelist.net/images/anime/10/75628l.jpg,2004-03-06,7.82,movie,finished_airing,38,Military,24,Sci-Fi,39,Police,40,Psychological,1,2004,winter,5946,r,10,Production I.G,18,Mecha,,,,,,,,,,,,,,,,,,
29755,Haikyuu!! Movie 1: Owari to Hajimari,https://api-cdn.myanimelist.net/images/anime/8/76011.jpg,https://api-cdn.myanimelist.net/images/anime/8/76011l.jpg,2015-07-03,7.94,movie,finished_airing,4,Comedy,30,Sports,8,Drama,23,School,1,2015,summer,5340,pg_13,10,Production I.G,27,Shounen,,,,,,,,,,,,,,,,,,
25303,Haikyuu!!: Lev Genzan!,https://api-cdn.myanimelist.net/images/anime/1498/96643.jpg,https://api-cdn.myanimelist.net/images/anime/1498/96643l.jpg,2015-03-04,7.73,ova,finished_airing,27,Shounen,30,Sports,,,,,1,2015,winter,1440,pg_13,10,Production I.G,,,,,,,,,,,,,,,,,,,,
24471,Hoozuki no Reitetsu OVA,https://api-cdn.myanimelist.net/images/anime/8/68677.jpg,https://api-cdn.myanimelist.net/images/anime/8/68677l.jpg,2015-02-23,7.87,ova,finished_airing,4,Comedy,6,Demons,37,Supernatural,10,Fantasy,4,2015,winter,1560,pg_13,37,Studio Deen,42,Seinen,,,,,,,858,Wit Studio,,,,,,,,,,
516,Keroro Gunsou,https://api-cdn.myanimelist.net/images/anime/2/21764.jpg,https://api-cdn.myanimelist.net/images/anime/2/21764l.jpg,2004-04-03,7.7,tv,finished_airing,4,Comedy,18,Mecha,20,Parody,24,Sci-Fi,358,2004,spring,1434,pg_13,14,Sunrise,27,Shounen,,,,,,,,,,,,,,,,,,
1425,Lupin III: Part II,https://api-cdn.myanimelist.net/images/anime/7/34035.jpg,https://api-cdn.myanimelist.net/images/anime/7/34035l.jpg,1977-10-03,7.8,tv,finished_airing,1,Action,2,Adventure,7,Mystery,4,Comedy,155,1977,fall,1500,r+,65,Tokyo Movie Shinsha,42,Seinen,,,,,,,,,,,,,,,,,,
5310,Macross F Movie 1: Itsuwari no Utahime,https://api-cdn.myanimelist.net/images/anime/2/76397.jpg,https://api-cdn.myanimelist.net/images/anime/2/76397l.jpg,2009-11-21,7.82,movie,finished_airing,1,Action,18,Mecha,38,Military,19,Music,1,2009,fall,7169,pg_13,41,Satelight,22,Romance,24,Sci-Fi,29,Space,,,441,8bit,,,,,,,,,,
93,Mobile Suit Gundam SEED,https://api-cdn.myanimelist.net/images/anime/1792/91081.jpg,https://api-cdn.myanimelist.net/images/anime/1792/91081l.jpg,2002-10-05,7.78,tv,finished_airing,1,Action,8,Drama,18,Mecha,38,Military,50,2002,fall,1440,r,14,Sunrise,22,Romance,24,Sci-Fi,29,Space,,,,,,,,,,,,,,
8038,Nodame Cantabile: Finale - Mine to Kiyora no Saikai,https://api-cdn.myanimelist.net/images/anime/8/19590.jpg,https://api-cdn.myanimelist.net/images/anime/8/19590l.jpg,2010-04-07,7.83,special,finished_airing,4,Comedy,43,Josei,19,Music,22,Romance,1,2010,spring,1507,pg_13,7,J.C.Staff,,,,,,,,,,,,,,,,,,,,
322,Paradise Kiss,https://api-cdn.myanimelist.net/images/anime/7/80636.jpg,https://api-cdn.myanimelist.net/images/anime/7/80636l.jpg,2005-10-14,7.83,tv,finished_airing,4,Comedy,8,Drama,43,Josei,22,Romance,12,2005,fall,1440,r,11,Madhouse,36,Slice of Life,,,,,,,,,,,,,,,,,,
6154,Saint Seiya: Meiou Hades Juuni Kyuu-hen - Yomigaerishi Gold Saint-tachi no Shinwa,https://api-cdn.myanimelist.net/images/anime/7/13518.jpg,https://api-cdn.myanimelist.net/images/anime/7/13518l.jpg,2003,7.69,special,finished_airing,2,Adventure,24,Sci-Fi,27,Shounen,,,2,,,3240,pg_13,18,Toei Animation,,,,,,,,,,,,,,,,,,,,
7588,Saraiya Goyou,https://api-cdn.myanimelist.net/images/anime/4/75203.jpg,https://api-cdn.myanimelist.net/images/anime/4/75203l.jpg,2010-04-16,7.82,tv,finished_airing,7,Mystery,13,Historical,8,Drama,21,Samurai,12,2010,spring,1380,pg_13,32,Manglobe,42,Seinen,,,,,,,,,,,,,,,,,,
10083,Shiki Specials,https://api-cdn.myanimelist.net/images/anime/3/36543.jpg,https://api-cdn.myanimelist.net/images/anime/3/36543l.jpg,2011-05-25,7.81,special,finished_airing,7,Mystery,14,Horror,37,Supernatural,41,Thriller,2,2011,spring,1400,r,39,Daume,32,Vampire,,,,,,,,,,,,,,,,,,
1172,Slayers Try,https://api-cdn.myanimelist.net/images/anime/10/50875.jpg,https://api-cdn.myanimelist.net/images/anime/10/50875l.jpg,1997-04-04,7.83,tv,finished_airing,2,Adventure,4,Comedy,6,Demons,16,Magic,26,1997,spring,1380,pg_13,7,J.C.Staff,10,Fantasy,27,Shounen,,,,,,,,,,,,,,,,
31711,To LOVE-Ru Darkness 2nd Specials,https://api-cdn.myanimelist.net/images/anime/9/79330.jpg,https://api-cdn.myanimelist.net/images/anime/9/79330l.jpg,2016-02-26,7.62,special,finished_airing,4,Comedy,9,Ecchi,35,Harem,22,Romance,2,2016,winter,1424,r+,27,Xebec,23,School,24,Sci-Fi,27,Shounen,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_found,,
23249,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,https://api-cdn.myanimelist.net/images/anime/2/67623.jpg,https://api-cdn.myanimelist.net/images/anime/2/67623l.jpg,2014-12-06,7.77,movie,finished_airing,1,Action,38,Military,24,Sci-Fi,29,Space,1,2014,fall,6706,pg_13,27,Xebec,8,Drama,,,,,,,,,,,,,,,,,,
202,Wolf's Rain,https://api-cdn.myanimelist.net/images/anime/5/59403.jpg,https://api-cdn.myanimelist.net/images/anime/5/59403l.jpg,2003-01-07,7.82,tv,finished_airing,1,Action,2,Adventure,8,Drama,10,Fantasy,26,2003,winter,1380,pg_13,4,Bones,7,Mystery,24,Sci-Fi,,,,,,,,,,,,,,,,
30370,Akatsuki no Yona OVA,https://api-cdn.myanimelist.net/images/anime/8/75974.jpg,https://api-cdn.myanimelist.net/images/anime/8/75974l.jpg,2015-09-18,8.09,ova,finished_airing,1,Action,4,Comedy,10,Fantasy,25,Shoujo,3,2015,summer,1407,pg_13,1,Studio Pierrot,,,,,,,,,,,,,,,,,,,,
9919,Ao no Exorcist,https://api-cdn.myanimelist.net/images/anime/10/75195.jpg,https://api-cdn.myanimelist.net/images/anime/10/75195l.jpg,2011-04-17,7.58,tv,finished_airing,1,Action,6,Demons,10,Fantasy,27,Shounen,25,2011,spring,1445,pg_13,56,A-1 Pictures,37,Supernatural,,,,,,,,,,,,,,,,,,
1818,Claymore,https://api-cdn.myanimelist.net/images/anime/3/21834.jpg,https://api-cdn.myanimelist.net/images/anime/3/21834l.jpg,2007-04-04,7.77,tv,finished_airing,1,Action,2,Adventure,31,Super Power,6,Demons,26,2007,spring,1380,r+,11,Madhouse,37,Supernatural,10,Fantasy,27,Shounen,,,,,,,,,,,,,,
34036,Detective Conan: Episode One - The Great Detective Turned Small,https://api-cdn.myanimelist.net/images/anime/5/81968.jpg,https://api-cdn.myanimelist.net/images/anime/5/81968l.jpg,2016-12-09,8.26,special,finished_airing,2,Adventure,7,Mystery,4,Comedy,39,Police,1,2016,fall,5580,pg_13,73,TMS Entertainment,27,Shounen,,,,,,,,,,,,,,,,,,
10090,Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D,https://api-cdn.myanimelist.net/images/anime/4/29259.jpg,https://api-cdn.myanimelist.net/images/anime/4/29259l.jpg,2011-03-26,7.76,movie,finished_airing,38,Military,24,Sci-Fi,7,Mystery,39,Police,1,2011,winter,6480,r,10,Production I.G,18,Mecha,42,Seinen,,,,,,,,,,,,,,,,
17895,Golden Time,https://api-cdn.myanimelist.net/images/anime/12/52091.jpg,https://api-cdn.myanimelist.net/images/anime/12/52091l.jpg,2013-10-04,7.78,tv,finished_airing,4,Comedy,8,Drama,22,Romance,,,24,2013,fall,1440,pg_13,7,J.C.Staff,,,,,,,,,,,,,,,,,,,,
1824,Hadashi no Gen,https://api-cdn.myanimelist.net/images/anime/12/10128.jpg,https://api-cdn.myanimelist.net/images/anime/12/10128l.jpg,1983-07-21,7.8,movie,finished_airing,8,Drama,13,Historical,,,,,1,1983,summer,4980,pg_13,11,Madhouse,,,,,,,,,,,,,,,,,,,,
4192,Hayate no Gotoku!!,https://api-cdn.myanimelist.net/images/anime/11/75212.jpg,https://api-cdn.myanimelist.net/images/anime/11/75212l.jpg,2009-04-04,7.73,tv,finished_airing,1,Action,35,Harem,4,Comedy,20,Parody,25,2009,spring,1440,pg_13,7,J.C.Staff,22,Romance,27,Shounen,,,,,,,,,,,,,,,,
10357,Jinrui wa Suitai Shimashita,https://api-cdn.myanimelist.net/images/anime/4/45704.jpg,https://api-cdn.myanimelist.net/images/anime/4/45704l.jpg,2012-07-02,7.78,tv,finished_airing,4,Comedy,10,Fantasy,42,Seinen,,,12,2012,summer,1420,pg_13,88,AIC ASTA,,,,,,,,,,,,,,,,,,,,
30745,Kyoukai no Kanata Movie: I'll Be Here - Kako-hen - Yakusoku no Kizuna,https://api-cdn.myanimelist.net/images/anime/13/73894.jpg,https://api-cdn.myanimelist.net/images/anime/13/73894l.jpg,2015-03-14,7.88,special,finished_airing,19,Music,,,,,,,1,2015,winter,265,pg_13,2,Kyoto Animation,,,,,,,,,,,,,,,,,,,,
19489,Little Witch Academia: Mahoujikake no Parade,https://api-cdn.myanimelist.net/images/anime/12/75752.jpg,https://api-cdn.myanimelist.net/images/anime/12/75752l.jpg,2015-10-09,7.78,movie,finished_airing,2,Adventure,4,Comedy,16,Magic,10,Fantasy,1,2015,fall,3200,pg,803,Trigger,23,School,,,,,,,,,,,,,,,,,,
4472,Lucky☆Star: Original na Visual to Animation,https://api-cdn.myanimelist.net/images/anime/2/22582.jpg,https://api-cdn.myanimelist.net/images/anime/2/22582l.jpg,2008-09-26,7.82,ova,finished_airing,4,Comedy,20,Parody,23,School,36,Slice of Life,1,2008,summer,2524,pg_13,2,Kyoto Animation,,,,,,,,,,,,,,,,,,,,
19613,New Initial D Movie: Legend 1 - Kakusei,https://api-cdn.myanimelist.net/images/anime/7/75648.jpg,https://api-cdn.myanimelist.net/images/anime/7/75648l.jpg,2014-08-24,7.77,movie,finished_airing,1,Action,3,Cars,42,Seinen,30,Sports,1,2014,summer,3756,pg_13,537,SANZIGEN,,,,,,,,,839,LIDENFILMS,,,,,,,,,,
5530,Pandora Hearts,https://api-cdn.myanimelist.net/images/anime/4/75535.jpg,https://api-cdn.myanimelist.net/images/anime/4/75535l.jpg,2009-04-03,7.71,tv,finished_airing,2,Adventure,10,Fantasy,7,Mystery,27,Shounen,25,2009,spring,1440,pg_13,27,Xebec,37,Supernatural,,,,,,,,,,,,,,,,,,
6591,Rurouni Kenshin DVD-BOX Special Ending,https://api-cdn.myanimelist.net/images/anime/4/25808.jpg,https://api-cdn.myanimelist.net/images/anime/4/25808l.jpg,2007,7.75,special,finished_airing,13,Historical,22,Romance,,,,,1,,,177,g,,,,,,,,,,,,,,,,,,,,,,
10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,https://api-cdn.myanimelist.net/images/anime/12/62179.jpg,https://api-cdn.myanimelist.net/images/anime/12/62179l.jpg,2012-02-04,7.75,movie,finished_airing,1,Action,38,Military,2,Adventure,6,Demons,1,2012,winter,4607,r+,13,Studio 4°C,37,Supernatural,10,Fantasy,42,Seinen,,,,,,,,,,,,,,
388,Capeta,https://api-cdn.myanimelist.net/images/anime/5/17667.jpg,https://api-cdn.myanimelist.net/images/anime/5/17667l.jpg,2005-10-04,7.83,tv,finished_airing,3,Cars,30,Sports,27,Shounen,,,52,2005,fall,1380,pg,126,Studio Comet,,,,,,,,,,,,,,,,,,,,
28999,Charlotte,https://api-cdn.myanimelist.net/images/anime/12/74683.jpg,https://api-cdn.myanimelist.net/images/anime/12/74683l.jpg,2015-07-05,7.76,tv,finished_airing,8,Drama,23,School,31,Super Power,,,13,2015,summer,1440,pg_13,132,P.A. Works,,,,,,,,,,,,,,,,,,,,
1473,City Hunter '91,https://api-cdn.myanimelist.net/images/anime/7/50531.jpg,https://api-cdn.myanimelist.net/images/anime/7/50531l.jpg,1991-04-28,7.78,tv,finished_airing,1,Action,4,Comedy,7,Mystery,27,Shounen,13,1991,spring,1380,pg_13,14,Sunrise,,,,,,,,,,,,,,,,,,,,
1379,Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.,https://api-cdn.myanimelist.net/images/anime/5/73888.jpg,https://api-cdn.myanimelist.net/images/anime/5/73888l.jpg,2005-02-19,7.78,movie,finished_airing,2,Adventure,8,Drama,10,Fantasy,,,1,2005,winter,1785,r,179,A.C.G.T.,,,,,,,,,,,,,,,,,,,,
23293,Lupin the IIIrd: Jigen Daisuke no Bohyou,https://api-cdn.myanimelist.net/images/anime/12/69457.jpg,https://api-cdn.myanimelist.net/images/anime/12/69457l.jpg,2014-06-21,7.83,movie,finished_airing,1,Action,2,Adventure,8,Drama,42,Seinen,1,2014,spring,3060,r+,94,Telecom Animation Film,,,,,,,,,,,,,,,,,,,,
1910,Master Keaton OVA,https://api-cdn.myanimelist.net/images/anime/9/14522.jpg,https://api-cdn.myanimelist.net/images/anime/9/14522l.jpg,1999-12-21,7.75,ova,finished_airing,2,Adventure,8,Drama,13,Historical,7,Mystery,15,1999,fall,1440,r,11,Madhouse,42,Seinen,36,Slice of Life,,,,,,,,,,,,,,,,
33221,Mobile Suit Gundam Thunderbolt: December Sky,https://api-cdn.myanimelist.net/images/anime/2/79823.jpg,https://api-cdn.myanimelist.net/images/anime/2/79823l.jpg,2016-06-25,7.92,movie,finished_airing,1,Action,38,Military,24,Sci-Fi,29,Space,1,2016,spring,4174,r,14,Sunrise,8,Drama,18,Mecha,,,,,,,,,,,,,,,,
18897,Nisekoi,https://api-cdn.myanimelist.net/images/anime/13/75587.jpg,https://api-cdn.myanimelist.net/images/anime/13/75587l.jpg,2014-01-11,7.64,tv,finished_airing,35,Harem,4,Comedy,22,Romance,23,School,20,2014,winter,1460,pg_13,44,Shaft,27,Shounen,,,,,,,,,,,,,,,,,,
31592,Pokemon XY&Z,https://api-cdn.myanimelist.net/images/anime/1599/94412.jpg,https://api-cdn.myanimelist.net/images/anime/1599/94412l.jpg,2015-10-29,7.63,tv,finished_airing,1,Action,2,Adventure,4,Comedy,15,Kids,47,2015,fall,1410,pg,28,OLM,10,Fantasy,,,,,,,,,,,,,,,,,,
31380,To LOVE-Ru Darkness 2nd OVA,https://api-cdn.myanimelist.net/images/anime/13/76320.jpg,https://api-cdn.myanimelist.net/images/anime/13/76320l.jpg,2016-01-04,7.57,ova,finished_airing,24,Sci-Fi,35,Harem,4,Comedy,22,Romance,3,2016,winter,1336,r+,27,Xebec,9,Ecchi,23,School,27,Shounen,,,,,,,,,,,,,,
28677,Yamada-kun to 7-nin no Majo (TV),https://api-cdn.myanimelist.net/images/anime/2/73700.jpg,https://api-cdn.myanimelist.net/images/anime/2/73700l.jpg,2015-04-12,7.64,tv,finished_airing,35,Harem,7,Mystery,4,Comedy,37,Supernatural,12,2015,spring,1498,pg_13,839,LIDENFILMS,22,Romance,23,School,27,Shounen,,,,,,,,,,,,,,
7193,Aoi Bungaku Series,https://api-cdn.myanimelist.net/images/anime/10/17471.jpg,https://api-cdn.myanimelist.net/images/anime/10/17471l.jpg,2009-10-11,7.74,tv,finished_airing,8,Drama,13,Historical,40,Psychological,42,Seinen,12,2009,fall,1411,r,11,Madhouse,41,Thriller,,,,,,,,,,,,,,,,,,
1961,Arashi no Yoru ni,https://api-cdn.myanimelist.net/images/anime/9/5064.jpg,https://api-cdn.myanimelist.net/images/anime/9/5064l.jpg,2005-12-10,7.7,movie,finished_airing,2,Adventure,4,Comedy,8,Drama,10,Fantasy,1,2005,fall,6420,g,86,Group TAC,,,,,,,,,,,,,,,,,,,,
21405,Bokura wa Minna Kawai-sou,https://api-cdn.myanimelist.net/images/anime/6/64629.jpg,https://api-cdn.myanimelist.net/images/anime/6/64629l.jpg,2014-04-04,7.71,tv,finished_airing,36,Slice of Life,4,Comedy,22,Romance,23,School,12,2014,spring,1440,pg_13,112,Brain's Base,42,Seinen,,,,,,,,,,,,,,,,,,
6024,Chi's Sweet Home: Atarashii Ouchi,https://api-cdn.myanimelist.net/images/anime/9/14095.jpg,https://api-cdn.myanimelist.net/images/anime/9/14095l.jpg,2009-03-30,7.75,tv,finished_airing,4,Comedy,15,Kids,36,Slice of Life,,,104,2009,spring,180,g,11,Madhouse,,,,,,,,,,,,,,,,,,,,
2761,Densetsu Kyojin Ideon: Hatsudou-hen,https://api-cdn.myanimelist.net/images/anime/1146/91266.jpg,https://api-cdn.myanimelist.net/images/anime/1146/91266l.jpg,1982-07-10,7.83,movie,finished_airing,24,Sci-Fi,29,Space,8,Drama,18,Mecha,1,1982,summer,5911,r+,14,Sunrise,,,,,,,,,,,,,,,,,,,,
1491,Ginga Tetsudou 999,https://api-cdn.myanimelist.net/images/anime/7/27801.jpg,https://api-cdn.myanimelist.net/images/anime/7/27801l.jpg,1978-09-14,7.81,tv,finished_airing,24,Sci-Fi,2,Adventure,29,Space,8,Drama,113,1978,fall,1500,g,18,Toei Animation,,,,,,,,,,,,,,,,,,,,
106,Hana yori Dango,https://api-cdn.myanimelist.net/images/anime/2/42871.jpg,https://api-cdn.myanimelist.net/images/anime/2/42871l.jpg,1996-09-08,7.69,tv,finished_airing,8,Drama,22,Romance,23,School,25,Shoujo,51,1996,fall,1500,pg_13,18,Toei Animation,,,,,,,,,,,,,,,,,,,,
